DATE                      TIME                      FRAC_DAYS_SINCE_JAN1      FRAC_HRS_SINCE_JAN1       EPOCH_TIME                ALARM_STATUS              INST_STATUS               CH4                       CH4_dry                   CO2                       CO2_dry                   H2O                       CavityPressure            CavityTemp                Battery_Current           Battery_Temperature       Battery_Voltage           GPS_ABS_LAT               GPS_ABS_LONG              GPS_FIT                   GPS_TIME                  GPS_ALTITUDE              
2023-11-09                13:28:26.704              312.56142020              7501.474085               1699536506.705            0                         899                       1.9643617568E+00          2.0029945494E+00          4.2766735278E+02          4.3643178537E+02          1.7694970245E+00          7.3610160050E+02          3.4726188660E+01          -1.5340212520E+00         4.0230165267E+01          1.8836495482E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2023-11-09                13:28:27.854              312.56143350              7501.474404               1699536507.854            0                         899                       1.9643617568E+00          2.0029945494E+00          4.2812983259E+02          4.3690374305E+02          1.7694970245E+00          7.3608802765E+02          3.4726188660E+01          -1.6822348146E+00         4.0126266479E+01          1.8836147574E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2023-11-09                13:28:28.994              312.56144670              7501.474721               1699536508.995            0                         899                       1.9620667288E+00          1.9995240439E+00          4.2812983259E+02          4.3664652815E+02          1.7186344618E+00          7.3609471039E+02          3.4726188660E+01          -1.5267669270E+00         4.0126266479E+01          1.8861513289E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2023-11-09                13:28:30.174              312.56146035              7501.475048               1699536510.174            0                         899                       1.9620703093E+00          1.9995277233E+00          4.2890009376E+02          4.3743211891E+02          1.7186358340E+00          7.3612079868E+02          3.4726393188E+01          -1.4223815116E+00         4.0126266479E+01          1.8877701627E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2023-11-09                13:28:31.381              312.56147432              7501.475384               1699536511.381            0                         899                       1.9596098498E+00          1.9978022803E+00          4.2890055421E+02          4.3761107651E+02          1.7538736146E+00          7.3613308655E+02          3.4726524353E+01          -1.5196742735E+00         4.0126266479E+01          1.8870799336E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2023-11-09                13:28:32.483              312.56148707              7501.475690               1699536512.483            0                         899                       1.9596098498E+00          1.9978022803E+00          4.2817613750E+02          4.3687194765E+02          1.7538736146E+00          7.3611692194E+02          3.4726524353E+01          -1.6336315673E+00         4.0126266479E+01          1.8846051046E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2023-11-09                13:28:33.516              312.56149904              7501.475977               1699536513.517            0                         899                       1.9594671649E+00          1.9992506302E+00          4.2817613750E+02          4.3723516439E+02          1.8256136323E+00          7.3612589289E+02          3.4726524353E+01          -1.5042492246E+00         4.0126266479E+01          1.8875799710E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2023-11-09                13:28:34.562              312.56151113              7501.476267               1699536514.562            0                         899                       1.9594702813E+00          1.9992538382E+00          4.2793912401E+02          4.3699314277E+02          1.8256149026E+00          7.3610374036E+02          3.4726702608E+01          -1.4123569119E+00         4.0126266479E+01          1.8879036581E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2023-11-09                13:28:35.614              312.56152331              7501.476559               1699536515.614            0                         899                       1.9596282910E+00          1.9975529821E+00          4.2794042373E+02          4.3657039045E+02          1.7417958345E+00          7.3613208816E+02          3.4727073669E+01          -1.4227372408E+00         4.0126266479E+01          1.8880617723E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2023-11-09                13:28:36.661              312.56153543              7501.476850               1699536516.661            0                         899                       1.9596282910E+00          1.9975529821E+00          4.2896723956E+02          4.3761791334E+02          1.7417958345E+00          7.3613954334E+02          3.4727073669E+01          -1.3934933539E+00         4.0126266479E+01          1.8880843510E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2023-11-09                13:28:37.664              312.56154705              7501.477129               1699536517.665            0                         899                       1.9608001471E+00          1.9992937874E+00          4.2896723956E+02          4.3774254463E+02          1.7663870375E+00          7.3613600937E+02          3.4727073669E+01          -1.4454597172E+00         4.0126266479E+01          1.8870856190E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2023-11-09                13:28:38.693              312.56155895              7501.477415               1699536518.693            0                         899                       1.9608001471E+00          1.9992937874E+00          4.2859385160E+02          4.3736151833E+02          1.7663870375E+00          7.3610267124E+02          3.4727073669E+01          -1.4229850959E+00         4.0126266479E+01          1.8875444703E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2023-11-09                13:28:39.743              312.56157110              7501.477706               1699536519.743            0                         899                       1.9629258164E+00          2.0004110430E+00          4.2859738379E+02          4.3712600126E+02          1.7191524850E+00          7.3610174641E+02          3.4728080547E+01          -1.5273489999E+00         4.0126266479E+01          1.8876093479E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2023-11-09                13:28:40.796              312.56158329              7501.477999               1699536520.796            0                         899                       1.9629333027E+00          2.0004187360E+00          4.2870455984E+02          4.3723532451E+02          1.7191553536E+00          7.3611693608E+02          3.4728507996E+01          -1.5337518509E+00         4.0126266479E+01          1.8875070976E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2023-11-09                13:28:41.859              312.56159560              7501.478294               1699536521.860            0                         899                       1.9606131690E+00          1.9989660397E+00          4.2870455984E+02          4.3744322816E+02          1.7602159915E+00          7.3609647152E+02          3.4728507996E+01          -1.4454920466E+00         4.0126266479E+01          1.8880756239E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2023-11-09                13:28:42.970              312.56160845              7501.478603               1699536522.970            0                         899                       1.9606131690E+00          1.9989660397E+00          4.2842161555E+02          4.3715451637E+02          1.7602159915E+00          7.3612370250E+02          3.4728507996E+01          -1.3493634628E+00         4.0126266479E+01          1.8883018873E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
