DATE                      TIME                      FRAC_DAYS_SINCE_JAN1      FRAC_HRS_SINCE_JAN1       EPOCH_TIME                ALARM_STATUS              INST_STATUS               CH4                       CH4_dry                   CO2                       CO2_dry                   H2O                       CavityPressure            CavityTemp                Battery_Current           Battery_Temperature       Battery_Voltage           GPS_ABS_LAT               GPS_ABS_LONG              GPS_FIT                   GPS_TIME                  GPS_ALTITUDE              
2023-11-07                14:35:51.963              310.60824031              7454.597768               1699367751.963            0                         899                       1.9690030950E+00          2.0086709963E+00          -3.8097414345E+00         -3.8897211739E+00         1.8117735621E+00          7.4042485966E+02          2.8977075577E+01          -1.2977096648E+00         3.4448115292E+01          1.8876698879E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2023-11-07                14:35:53.081              310.60825325              7454.598078               1699367753.081            0                         899                       1.9690030950E+00          2.0086709963E+00          4.2345767448E+02          4.3234752568E+02          1.8117735621E+00          7.4042617980E+02          2.8977075577E+01          -1.6438933169E+00         3.4398639679E+01          1.8862123098E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2023-11-07                14:35:54.187              310.60826606              7454.598386               1699367754.188            0                         899                       1.9736296467E+00          2.0094296189E+00          4.2345767448E+02          4.3146122630E+02          1.6344942287E+00          7.4041455078E+02          2.8977075577E+01          -1.6356903315E+00         3.4398639679E+01          1.8869195938E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2023-11-07                14:35:55.200              310.60827779              7454.598667               1699367755.201            0                         899                       1.9736112149E+00          2.0094107075E+00          4.2953590008E+02          4.3765430029E+02          1.6344877162E+00          7.4042111509E+02          2.8976044042E+01          -1.6544461463E+00         3.4589945383E+01          1.8829360242E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2023-11-07                14:35:56.191              310.60828926              7454.598942               1699367756.192            0                         899                       1.9737097143E+00          2.0093436185E+00          4.2953479417E+02          4.3761519087E+02          1.6269818110E+00          7.4042187662E+02          2.8975732803E+01          -1.6876136104E+00         3.4647666931E+01          1.8819000977E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2023-11-07                14:35:57.279              310.60830184              7454.599244               1699367757.279            0                         899                       1.9737097143E+00          2.0093436185E+00          4.1789472331E+02          4.2575614733E+02          1.6269818110E+00          7.4040695494E+02          2.8975732803E+01          -1.4485317082E+00         3.4647666931E+01          1.8854529817E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2023-11-07                14:35:58.368              310.60831446              7454.599547               1699367758.369            0                         899                       1.9819755831E+00          2.0237708611E+00          4.1789472331E+02          4.2707814065E+02          1.8946953169E+00          7.4039283318E+02          2.8975732803E+01          -1.5883913577E+00         3.4647666931E+01          1.8831005551E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2023-11-07                14:35:59.517              310.60832775              7454.599866               1699367759.518            0                         899                       1.9819755831E+00          2.0237708611E+00          4.1394732927E+02          4.2304400091E+02          1.8946953169E+00          7.4040452404E+02          2.8975732803E+01          -1.3897960312E+00         3.4647666931E+01          1.8821869238E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2023-11-07                14:36:00.621              310.60834052              7454.600173               1699367760.621            0                         899                       1.9709493684E+00          2.0056966112E+00          4.1394328074E+02          4.2154710942E+02          1.5893831752E+00          7.4041201358E+02          2.8974550904E+01          -1.3205184021E+00         3.4647666931E+01          1.8861040520E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2023-11-07                14:36:01.670              310.60835266              7454.600464               1699367761.670            0                         899                       1.9709470422E+00          2.0056942263E+00          4.1637325849E+02          4.2402172012E+02          1.5893823749E+00          7.4042330023E+02          2.8974420547E+01          -1.3151611753E+00         3.4647666931E+01          1.8864161877E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2023-11-07                14:36:02.707              310.60836468              7454.600752               1699367762.708            0                         899                       1.9772718393E+00          2.0113017592E+00          4.1637325849E+02          4.2383974826E+02          1.5522340133E+00          7.4041751927E+02          2.8974420547E+01          -1.3292171766E+00         3.4647666931E+01          1.8870506602E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2023-11-07                14:36:03.858              310.60837799              7454.601072               1699367763.858            0                         899                       1.9772637495E+00          2.0112934698E+00          4.1577505770E+02          4.2323080717E+02          1.5522313038E+00          7.4042911353E+02          2.8973968645E+01          -1.4048437756E+00         3.4647666931E+01          1.8873959181E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2023-11-07                14:36:04.943              310.60839054              7454.601373               1699367764.943            0                         899                       1.9688528560E+00          2.0023237383E+00          4.1577209771E+02          4.2313661989E+02          1.5335797544E+00          7.4041584262E+02          2.8973108292E+01          -1.6063387560E+00         3.4647666931E+01          1.8865803333E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2023-11-07                14:36:05.947              310.60840216              7454.601652               1699367765.947            0                         899                       1.9688528560E+00          2.0023237383E+00          4.1258641914E+02          4.1989451378E+02          1.5335797544E+00          7.4040628395E+02          2.8973108292E+01          -1.4684840141E+00         3.4647666931E+01          1.8869101884E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2023-11-07                14:36:06.953              310.60841382              7454.601932               1699367766.954            0                         899                       1.9723406903E+00          2.0088512916E+00          4.1258641914E+02          4.2054461029E+02          1.6674188186E+00          7.4040023379E+02          2.8973108292E+01          -1.3391340197E+00         3.4647666931E+01          1.8869344585E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2023-11-07                14:36:08.020              310.60842617              7454.602228               1699367768.021            0                         899                       1.9723406903E+00          2.0088512916E+00          4.1454735848E+02          4.2254337329E+02          1.6674188186E+00          7.4039132953E+02          2.8973108292E+01          -1.3345744610E+00         3.4647666931E+01          1.8861274719E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2023-11-07                14:36:09.088              310.60843852              7454.602524               1699367769.088            0                         899                       1.9749035089E+00          2.0107453407E+00          4.1454735848E+02          4.2238660573E+02          1.6353346100E+00          7.4040250260E+02          2.8973108292E+01          -1.3346391324E+00         3.4647666931E+01          1.8861460705E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2023-11-07                14:36:10.121              310.60845049              7454.602812               1699367770.122            0                         899                       1.9749007662E+00          2.0107425266E+00          4.1372173641E+02          4.2154536611E+02          1.6353336410E+00          7.4039852319E+02          2.8972954895E+01          -1.3347145098E+00         3.4647666931E+01          1.8861622198E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2023-11-07                14:36:11.138              310.60846226              7454.603094               1699367771.139            0                         899                       1.9749869896E+00          2.0115386158E+00          4.1371881373E+02          4.2169710800E+02          1.6670623071E+00          7.4037963867E+02          2.8972101212E+01          -1.3264361620E+00         3.4647666931E+01          1.8837507248E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2023-11-07                14:36:12.252              310.60847514              7454.603403               1699367772.252            0                         899                       1.9749869896E+00          2.0115386158E+00          4.1252863348E+02          4.2048397591E+02          1.6670623071E+00          7.4039278993E+02          2.8972101212E+01          -1.8439977730E+00         3.4647666931E+01          1.8786797959E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2023-11-07                14:36:13.369              310.60848808              7454.603714               1699367773.370            0                         899                       1.9744703048E+00          2.0087789178E+00          4.1252863348E+02          4.1999739713E+02          1.5669116944E+00          7.4043436700E+02          2.8972101212E+01          -1.3698653851E+00         3.4647666931E+01          1.8870642416E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2023-11-07                14:36:14.375              310.60849972              7454.603993               1699367774.376            0                         899                       1.9744615256E+00          2.0087699198E+00          4.1215403354E+02          4.1961600072E+02          1.5669087220E+00          7.4043062405E+02          2.8971610101E+01          -1.5426338524E+00         3.4647666931E+01          1.8861675136E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2023-11-07                14:36:15.428              310.60851191              7454.604286               1699367775.429            0                         899                       1.9756793029E+00          2.0120600643E+00          4.1215258595E+02          4.2006071984E+02          1.6588394125E+00          7.4042517817E+02          2.8971185684E+01          -1.7772963047E+00         3.4647666931E+01          1.8846149445E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2023-11-07                14:36:16.575              310.60852517              7454.604604               1699367776.575            0                         899                       1.9756793029E+00          2.0120600643E+00          4.1296330497E+02          4.2088699444E+02          1.6588394125E+00          7.4041091131E+02          2.8971185684E+01          -1.3564776601E+00         3.4647666931E+01          1.8872310664E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2023-11-07                14:36:17.650              310.60853762              7454.604903               1699367777.650            0                         899                       1.9748125559E+00          2.0093148962E+00          4.1296330497E+02          4.2048088227E+02          1.5753390972E+00          7.4041198730E+02          2.8971185684E+01          -1.2776064873E+00         3.4647666931E+01          1.8882520676E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2023-11-07                14:36:18.687              310.60854962              7454.605191               1699367778.687            0                         899                       1.9748094339E+00          2.0093116959E+00          4.1322644745E+02          4.2074880983E+02          1.5753380347E+00          7.4036477277E+02          2.8971011067E+01          -1.2998223786E+00         3.4647666931E+01          1.8856768614E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
