DATE                      TIME                      FRAC_DAYS_SINCE_JAN1      FRAC_HRS_SINCE_JAN1       EPOCH_TIME                ALARM_STATUS              INST_STATUS               CH4                       CH4_dry                   CO2                       CO2_dry                   H2O                       CavityPressure            CavityTemp                Battery_Current           Battery_Temperature       Battery_Voltage           GPS_ABS_LAT               GPS_ABS_LONG              GPS_FIT                   GPS_TIME                  GPS_ALTITUDE              
2023-11-07                10:36:50.686              310.44225331              7450.614079               1699353410.686            0                         899                       2.0159601073E+00          2.0466914121E+00          4.2396278355E+02          4.3069612590E+02          1.3775333923E+00          7.4329221854E+02          2.5867523534E+01          -1.5000130775E+00         3.4398639679E+01          1.8865628362E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2023-11-07                10:36:51.878              310.44226711              7450.614411               1699353411.878            0                         899                       2.0173263070E+00          2.0474459701E+00          4.2396330054E+02          4.3055808347E+02          1.3496189330E+00          7.4330126589E+02          2.5867670059E+01          -1.3358787148E+00         3.4398639679E+01          1.8879499814E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2023-11-07                10:36:53.032              310.44228046              7450.614731               1699353413.032            0                         899                       2.0173263070E+00          2.0474459701E+00          4.2327874742E+02          4.2986288207E+02          1.3496189330E+00          7.4328162227E+02          2.5867670059E+01          -1.3661465629E+00         3.4398639679E+01          1.8879080147E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2023-11-07                10:36:54.214              310.44229416              7450.615060               1699353414.215            0                         899                       2.0139416527E+00          2.0449193154E+00          4.2327874742E+02          4.3006194684E+02          1.3897797278E+00          7.4328314047E+02          2.5867670059E+01          -1.3882007149E+00         3.4398639679E+01          1.8888583644E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2023-11-07                10:36:55.279              310.44230648              7450.615356               1699353415.280            0                         899                       2.0140062943E+00          2.0449853759E+00          4.2388026705E+02          4.3067319921E+02          1.3897984879E+00          7.4329233738E+02          2.5871186654E+01          -1.3727649513E+00         3.4398639679E+01          1.8856304232E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2023-11-07                10:36:56.369              310.44231910              7450.615658               1699353416.370            0                         899                       2.0062263597E+00          2.0463783877E+00          4.2388347178E+02          4.3272369683E+02          1.8000934279E+00          7.4330126306E+02          2.5872095108E+01          -1.2938830853E+00         3.4398639679E+01          1.8887201309E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2023-11-07                10:36:57.483              310.44233198              7450.615968               1699353417.483            0                         899                       2.0062263597E+00          2.0463783877E+00          4.2352692587E+02          4.3235971504E+02          1.8000934279E+00          7.4329532689E+02          2.5872095108E+01          -1.2948423916E+00         3.4398639679E+01          1.8889150165E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2023-11-07                10:36:58.565              310.44234451              7450.616268               1699353418.566            0                         899                       2.0154383491E+00          2.0469114042E+00          4.2352692587E+02          4.3041758813E+02          1.4106307869E+00          7.4331551255E+02          2.5872095108E+01          -1.4374830825E+00         3.4398639679E+01          1.8869997441E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2023-11-07                10:36:59.686              310.44235748              7450.616579               1699353419.686            0                         899                       2.0154787535E+00          2.0469527090E+00          4.2405509453E+02          4.3095440905E+02          1.4106426802E+00          7.4328270636E+02          2.5874291565E+01          -1.4393155725E+00         3.4398639679E+01          1.8863721165E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2023-11-07                10:37:00.773              310.44237006              7450.616881               1699353420.773            0                         899                       2.0140003714E+00          2.0456352525E+00          4.2406274400E+02          4.3100257621E+02          1.4187684038E+00          7.4329272380E+02          2.5876459122E+01          -1.2976557766E+00         3.4398639679E+01          1.8882182380E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2023-11-07                10:37:01.851              310.44238255              7450.617181               1699353421.852            0                         899                       2.0140003714E+00          2.0456352525E+00          4.2460796576E+02          4.3155672058E+02          1.4187684038E+00          7.4329198734E+02          2.5876459122E+01          -1.4849868934E+00         3.4398639679E+01          1.8850279739E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2023-11-07                10:37:02.944              310.44239519              7450.617484               1699353422.944            0                         899                       2.0167853262E+00          2.0465808147E+00          4.2460796576E+02          4.3114340004E+02          1.3356575189E+00          7.4330058117E+02          2.5876459122E+01          -1.4609709086E+00         3.4398639679E+01          1.8853230104E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2023-11-07                10:37:04.086              310.44240841              7450.617802               1699353424.087            0                         899                       2.0168026250E+00          2.0465984781E+00          4.2443471254E+02          4.3096750409E+02          1.3356623372E+00          7.4327864691E+02          2.5877398901E+01          -1.5007352047E+00         3.4398639679E+01          1.8878666897E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2023-11-07                10:37:05.210              310.44242141              7450.618114               1699353425.210            0                         899                       2.0167949633E+00          2.0484569708E+00          4.2444810124E+02          4.3139056046E+02          1.4180289715E+00          7.4327412384E+02          2.5881189346E+01          -1.2841171026E+00         3.4398639679E+01          1.8887561798E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2023-11-07                10:37:06.315              310.44243421              7450.618421               1699353426.316            0                         899                       2.0167949633E+00          2.0484569708E+00          4.2444553329E+02          4.3138795052E+02          1.4180289715E+00          7.4329165104E+02          2.5881189346E+01          -1.4969409791E+00         3.4398639679E+01          1.8886661100E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2023-11-07                10:37:07.362              310.44244633              7450.618712               1699353427.363            0                         899                       2.0159253350E+00          2.0466541652E+00          4.2444553329E+02          4.3118611580E+02          1.3774475313E+00          7.4327454705E+02          2.5881189346E+01          -1.3444373371E+00         3.4398639679E+01          1.8881099701E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2023-11-07                10:37:08.424              310.44245861              7450.619007               1699353428.424            0                         899                       2.0159253350E+00          2.0466541652E+00          4.2435370110E+02          4.3109282523E+02          1.3774475313E+00          7.4329049339E+02          2.5881189346E+01          -1.4124538946E+00         3.4398639679E+01          1.8879598971E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2023-11-07                10:37:09.453              310.44247053              7450.619293               1699353429.454            0                         899                       2.0155153775E+00          2.0476269881E+00          4.2435370110E+02          4.3139771462E+02          1.4387480407E+00          7.4329421815E+02          2.5881189346E+01          -1.6194138527E+00         3.4398639679E+01          1.8862714767E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2023-11-07                10:37:10.526              310.44248295              7450.619591               1699353430.527            0                         899                       2.0155939721E+00          2.0477073699E+00          4.2436559168E+02          4.3140992003E+02          1.4387716369E+00          7.4329170561E+02          2.5885461807E+01          -1.3183086961E+00         3.4398639679E+01          1.8878568371E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2023-11-07                10:37:11.637              310.44249580              7450.619899               1699353431.637            0                         899                       2.0153450543E+00          2.0472765826E+00          4.2436677720E+02          4.3137207023E+02          1.4309243936E+00          7.4329635155E+02          2.5885797501E+01          -1.3329467773E+00         3.4398639679E+01          1.8880934810E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2023-11-07                10:37:12.767              310.44250889              7450.620213               1699353432.768            0                         899                       2.0153450543E+00          2.0472765826E+00          4.2448767381E+02          4.3149496255E+02          1.4309243936E+00          7.4330125458E+02          2.5885797501E+01          -1.4989135905E+00         3.4398639679E+01          1.8873117497E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2023-11-07                10:37:13.868              310.44252163              7450.620519               1699353433.869            0                         899                       2.0167081222E+00          2.0476210542E+00          4.2448767381E+02          4.3126670515E+02          1.3850457364E+00          7.4331049554E+02          2.5885797501E+01          -1.4153319392E+00         3.4398639679E+01          1.8871390450E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2023-11-07                10:37:15.042              310.44253522              7450.620845               1699353435.043            0                         899                       2.0167606182E+00          2.0476746986E+00          4.2430586086E+02          4.3108206403E+02          1.3850609002E+00          7.4329628365E+02          2.5888649580E+01          -1.5042923949E+00         3.4398639679E+01          1.8848660172E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2023-11-07                10:37:16.250              310.44254919              7450.621181               1699353436.250            0                         899                       2.0149112102E+00          2.0472673694E+00          4.2431163065E+02          4.3141074970E+02          1.4499595979E+00          7.4331171180E+02          2.5890283585E+01          -1.4038736212E+00         3.4398639679E+01          1.8879044350E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2023-11-07                10:37:17.436              310.44256292              7450.621510               1699353437.436            0                         899                       2.0149112102E+00          2.0472673694E+00          4.2521441655E+02          4.3232864004E+02          1.4499595979E+00          7.4329653304E+02          2.5890283585E+01          -1.3783486008E+00         3.4398639679E+01          1.8847797861E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2023-11-07                10:37:18.555              310.44257587              7450.621821               1699353438.555            0                         899                       2.0132528732E+00          2.0488396135E+00          4.2521441655E+02          4.3304592281E+02          1.5935061685E+00          7.4331028576E+02          2.5890283585E+01          -1.7070052837E+00         3.4398639679E+01          1.8841842247E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2023-11-07                10:37:19.647              310.44258851              7450.622124               1699353439.647            0                         899                       2.0132946429E+00          2.0488824376E+00          4.2456490249E+02          4.3238451563E+02          1.5935200740E+00          7.4329174562E+02          2.5892556841E+01          -1.5268962675E+00         3.4398639679E+01          1.8858908015E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2023-11-07                10:37:20.644              310.44260005              7450.622401               1699353440.644            0                         899                       2.0148090121E+00          2.0449082041E+00          4.2457282867E+02          4.3118085228E+02          1.3503754176E+00          7.4332204493E+02          2.5894800186E+01          -1.3144605144E+00         3.4398639679E+01          1.8888542175E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2023-11-07                10:37:21.766              310.44261304              7450.622713               1699353441.767            0                         899                       2.0148090121E+00          2.0449082041E+00          4.2458414456E+02          4.3119234429E+02          1.3503754176E+00          7.4330623884E+02          2.5894800186E+01          -1.3079498651E+00         3.4398639679E+01          1.8885480413E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
2023-11-07                10:37:22.878              310.44262591              7450.623022               1699353442.879            0                         899                       2.0162224558E+00          2.0475366822E+00          4.2458414456E+02          4.3145445003E+02          1.4030834405E+00          7.4329643320E+02          2.5894800186E+01          -1.3126064949E+00         3.4398639679E+01          1.8884045140E+01          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          0.0000000000E+00          
